qseqid,sseqid,filename,cluster,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_000962_6_12|NC_008769_4_13|NC_009525_6_12|NC_012207_4_13|NC_012943_2_12|NC_015758_5_14|NC_016768_2_12|NC_016804_4_13|NC_017524_8_4|NC_017528_7_12|NC_018078_2_12|NC_018143_6_12|NC_020089_4_25|NC_020245_4_13|NC_020559_5_14|NC_021054_8_11,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_002755_6_3|NC_002945_5_4|NC_008769_4_4|NC_012207_4_4|NC_015758_5_4|NC_016804_4_4|NC_020089_4_15|NC_020245_4_4|NC_020559_5_4,Amelie,Amelie.fasta,K1,95.45,22,1,0,19,40,39286,39307,0.015,35.6
NC_002755_6_3|NC_002945_5_4|NC_008769_4_4|NC_012207_4_4|NC_015758_5_4|NC_016804_4_4|NC_020089_4_15|NC_020245_4_4|NC_020559_5_4,Amelie,Amelie.fasta,K1,95.45,22,1,0,19,40,39286,39307,0.015,35.6
NC_002755_6_3|NC_002945_5_4|NC_008769_4_4|NC_012207_4_4|NC_015758_5_4|NC_016804_4_4|NC_020089_4_15|NC_020245_4_4|NC_020559_5_4,Amelie,Amelie.fasta,K1,95.45,22,1,0,19,40,39286,39307,0.015,35.6
NC_002755_6_3|NC_002945_5_4|NC_008769_4_4|NC_012207_4_4|NC_015758_5_4|NC_016804_4_4|NC_020089_4_15|NC_020245_4_4|NC_020559_5_4,Amelie,Amelie.fasta,K1,95.45,22,1,0,19,40,39286,39307,0.015,35.6
NC_002755_6_3|NC_002945_5_4|NC_008769_4_4|NC_012207_4_4|NC_015758_5_4|NC_016804_4_4|NC_020089_4_15|NC_020245_4_4|NC_020559_5_4,Amelie,Amelie.fasta,K1,95.45,22,1,0,19,40,39286,39307,0.015,35.6
NC_002755_6_3|NC_002945_5_4|NC_008769_4_4|NC_012207_4_4|NC_015758_5_4|NC_016804_4_4|NC_020089_4_15|NC_020245_4_4|NC_020559_5_4,Amelie,Amelie.fasta,K1,95.45,22,1,0,19,40,39286,39307,0.015,35.6
NC_002755_6_3|NC_002945_5_4|NC_008769_4_4|NC_012207_4_4|NC_015758_5_4|NC_016804_4_4|NC_020089_4_15|NC_020245_4_4|NC_020559_5_4,Amelie,Amelie.fasta,K1,95.45,22,1,0,19,40,39286,39307,0.015,35.6
NC_002755_6_3|NC_002945_5_4|NC_008769_4_4|NC_012207_4_4|NC_015758_5_4|NC_016804_4_4|NC_020089_4_15|NC_020245_4_4|NC_020559_5_4,Amelie,Amelie.fasta,K1,95.45,22,1,0,19,40,39286,39307,0.015,35.6
NC_002755_6_3|NC_002945_5_4|NC_008769_4_4|NC_012207_4_4|NC_015758_5_4|NC_016804_4_4|NC_020089_4_15|NC_020245_4_4|NC_020559_5_4,Amelie,Amelie.fasta,K1,95.45,22,1,0,19,40,39286,39307,0.015,35.6
NC_015758_4_11,Acadian,Acadian.fasta,B5,87.1,31,3,1,11,41,15068,15097,0.015,35.6
NC_021192_10_12,Zemanar,Zemanar.fasta,B4,95.45,22,1,0,13,34,25292,25271,0.015,35.6
NC_021192_10_12,gi|192758230|gb|EU770221.1|,Nigel.fasta,B4,95.45,22,1,0,13,34,24175,24154,0.015,35.6
NC_021192_10_12,JAMaL,JAMaL.fasta,B4,95.45,22,1,0,13,34,25476,25455,0.015,35.6
NC_021192_10_12,Frederick,Frederick.fasta,B4,95.45,22,1,0,13,34,25297,25276,0.015,35.6
NC_021192_10_12,Cooper,Cooper.fasta,B4,95.45,22,1,0,13,34,24479,24458,0.015,35.6
NC_021192_10_12,ChrisnMich,ChrisnMich.fasta,B4,95.45,22,1,0,13,34,24257,24236,0.015,35.6
NC_021192_10_12,Browncna,Browncna.fasta,B4,95.45,22,1,0,13,34,25558,25537,0.015,35.6
NC_020276_1_1,Rebeuca,Rebeuca.fasta,A10,95.24,21,1,0,8,28,50893,50873,0.026,33.7
NC_020276_1_1,Goose,Goose.fasta,A10,95.24,21,1,0,8,28,50305,50285,0.026,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Trouble,Trouble.fasta,A1,100,18,0,0,16,33,31534,31551,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Ruotula,Ruotula.fasta,A1,100,18,0,0,16,33,31309,31326,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,RidgeCB,RidgeCB.fasta,A1,100,18,0,0,16,33,30352,30369,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Perseus,Perseus.fasta,A1,100,18,0,0,16,33,31612,31629,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Pari,Pari.fasta,A1,100,18,0,0,16,33,30354,30371,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,MetalQZJ,MetalQZJ.fasta,A1,100,18,0,0,16,33,30758,30775,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Kykar,Kykar.fasta,A1,100,18,0,0,16,33,30090,30107,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Graduation,Graduation.fasta,A1,100,18,0,0,16,33,31267,31284,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,BillKnuckles,BillKnuckles.fasta,A1,100,18,0,0,16,33,31430,31447,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Bethlehem,Bethlehem.fasta,A1,100,18,0,0,16,33,31330,31347,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Aeneas,Aeneas.fasta,A1,100,18,0,0,16,33,31069,31086,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Trouble,Trouble.fasta,A1,100,18,0,0,16,33,31534,31551,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Ruotula,Ruotula.fasta,A1,100,18,0,0,16,33,31309,31326,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,RidgeCB,RidgeCB.fasta,A1,100,18,0,0,16,33,30352,30369,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Perseus,Perseus.fasta,A1,100,18,0,0,16,33,31612,31629,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Pari,Pari.fasta,A1,100,18,0,0,16,33,30354,30371,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,MetalQZJ,MetalQZJ.fasta,A1,100,18,0,0,16,33,30758,30775,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Kykar,Kykar.fasta,A1,100,18,0,0,16,33,30090,30107,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Graduation,Graduation.fasta,A1,100,18,0,0,16,33,31267,31284,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,BillKnuckles,BillKnuckles.fasta,A1,100,18,0,0,16,33,31430,31447,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Bethlehem,Bethlehem.fasta,A1,100,18,0,0,16,33,31330,31347,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Aeneas,Aeneas.fasta,A1,100,18,0,0,16,33,31069,31086,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Trouble,Trouble.fasta,A1,100,18,0,0,16,33,31534,31551,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Ruotula,Ruotula.fasta,A1,100,18,0,0,16,33,31309,31326,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,RidgeCB,RidgeCB.fasta,A1,100,18,0,0,16,33,30352,30369,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Perseus,Perseus.fasta,A1,100,18,0,0,16,33,31612,31629,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Pari,Pari.fasta,A1,100,18,0,0,16,33,30354,30371,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,MetalQZJ,MetalQZJ.fasta,A1,100,18,0,0,16,33,30758,30775,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Kykar,Kykar.fasta,A1,100,18,0,0,16,33,30090,30107,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Graduation,Graduation.fasta,A1,100,18,0,0,16,33,31267,31284,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,BillKnuckles,BillKnuckles.fasta,A1,100,18,0,0,16,33,31430,31447,0.038,33.7
NC_002755_5_12|NC_002945_4_10|NC_008769_3_12|NC_012207_3_12|NC_015758_4_23|NC_016804_3_12|NC_017026_6_18|NC_020089_4_12|NC_020245_3_12|NC_020559_4_12,Bethlehem,Bethlehem.fasta,A1,100,18,0,0,16,33,31330,31347,0.038,33.7
